frame,point_index,r,g,b
11707,4,40,22,8
11707,5,98,79,50
11707,6,81,90,91
11707,7,72,50,42
11707,8,59,41,47
11707,9,164,91,104
11707,10,60,41,28
11707,11,89,41,49
11707,12,10,6,4
11708,0,157,147,123
11708,1,47,32,19
11708,2,104,79,37
11708,3,68,66,54
11708,4,40,22,8
11708,5,98,79,50
11708,6,81,90,91
11708,7,72,50,42
11708,8,58,41,47
11708,9,155,97,102
11708,10,59,41,28
11708,11,77,46,51
11708,12,10,6,4
11709,0,159,149,123
11709,1,59,44,32
11709,2,105,81,39
11709,3,69,67,55
11709,4,41,23,9
11709,5,98,80,53
11709,6,81,91,92
11709,7,72,50,42
11709,8,59,42,42
11709,9,162,98,101
11709,10,59,42,29
11709,11,85,42,47
11709,12,10,6,4
11710,0,160,150,125
11710,1,54,39,25
11710,2,105,81,39
11710,3,70,68,56
11710,4,41,24,10
11710,5,99,82,54
11710,6,81,91,92
11710,7,74,52,43
11710,8,57,40,62
11710,9,168,105,123
11710,10,60,42,29
11710,11,75,44,69
11710,12,10,6,4
11711,0,162,153,128
11711,1,49,33,19
11711,2,107,83,42
11711,3,71,70,57
11711,4,42,25,10
11711,5,103,84,54
11711,6,83,93,94
11711,7,77,56,33
11711,8,64,45,40
11711,9,183,129,106
11711,10,61,43,31
11711,11,100,58,50
11711,12,11,8,5
11712,0,162,154,131
11712,1,49,33,20
11712,2,108,84,42
11712,3,73,71,59
11712,4,43,25,10
11712,5,104,86,56
11712,6,83,94,95
11712,7,78,57,36
11712,8,57,47,58
11712,9,151,116,113
11712,10,62,45,30
11712,11,74,58,73
11712,12,10,7,4
11713,0,164,155,129
11713,1,50,33,20
11713,2,108,85,42
11713,3,73,72,60
11713,4,43,26,11
11713,5,104,87,56
11713,6,83,95,96
11713,7,78,57,37
11713,8,58,48,50
11713,9,172,116,105
11713,10,62,45,30
11713,11,78,55,60
11713,12,10,7,4
11714,0,165,156,129
11714,1,50,33,21
11714,2,109,85,47
11714,3,74,72,60
11714,4,44,26,11
11714,5,105,88,55
11714,6,84,95,96
11714,7,79,58,37
11714,8,62,50,44
11714,9,172,130,111
11714,10,63,46,31
11714,11,82,57,50
11714,12,9,6,4
11715,0,165,156,130
11715,1,50,33,19
11715,2,109,85,43
11715,3,75,73,61
11715,4,44,27,11
11715,5,107,89,57
11715,6,83,95,95
11715,7,79,58,39
11715,8,58,48,48
11715,9,162,126,110
11715,10,64,47,32
11715,11,73,57,58
11715,12,9,6,4
11716,0,165,156,131
11716,1,51,34,19
11716,2,110,86,43
11716,3,75,74,61
11716,4,45,27,12
11716,5,107,89,57
11716,6,84,95,95
11716,7,80,59,39
11716,8,70,55,48
11716,9,170,132,116
11716,10,65,47,33
11716,11,82,56,53
11716,12,9,6,4
11717,0,165,156,131
11717,1,51,34,20
11717,2,110,85,45
11717,3,76,74,62
11717,4,45,27,12
11717,5,109,90,58
11717,6,83,95,94
11717,7,79,60,42
11717,8,55,49,60
11717,9,141,117,118
11717,10,65,47,34
11717,11,73,60,78
11717,12,9,6,4
11718,0,165,156,130
11718,1,51,35,20
11718,2,111,86,43
11718,3,76,74,62
11718,4,46,28,13
11718,5,109,90,60
11718,6,84,95,95
11718,7,82,61,50
11718,8,71,57,56
11718,9,213,159,140
11718,10,66,48,35
11718,11,90,68,71
11718,12,9,6,4
11719,0,167,158,130
11719,1,82,51,32
11719,2,150,112,64
11719,3,94,93,76
11719,4,142,86,55
11719,5,156,125,92
11719,6,189,179,173
11719,7,180,139,123
11719,8,242,227,226
11719,9,252,252,252
11719,10,121,85,62
11719,11,233,202,206
11719,12,68,57,47
11720,0,165,157,128
11720,1,54,34,21
11720,2,113,88,44
11720,3,80,79,62
11720,4,48,28,10
11720,5,110,91,58
11720,6,86,95,92
11720,7,86,59,45
11720,8,93,50,47
11720,9,189,111,106
11720,10,67,48,36
11720,11,103,56,51
11720,12,10,6,4
11721,0,165,156,129
11721,1,54,36,22
11721,2,113,88,47
11721,3,80,79,62
11721,4,50,30,13
11721,5,113,90,59
11721,6,93,95,94
11721,7,99,56,46
11721,8,139,40,55
11721,9,230,133,122
11721,10,69,49,36
11721,11,118,55,53
11721,12,12,7,5
11722,0,170,160,131
11722,1,55,36,22
11722,2,117,89,44
11722,3,81,80,64
11722,4,53,30,14
11722,5,115,93,61
11722,6,93,95,95
11722,7,101,56,46
11722,8,147,39,58
11722,9,216,111,120
11722,10,71,50,35
11722,11,117,52,51
11722,12,12,6,4
11723,0,155,145,119
11723,1,50,32,21
11723,2,106,79,42
11723,3,77,73,61
11723,4,49,26,11
11723,5,106,85,52
11723,6,89,91,90
11723,7,94,49,34
11723,8,160,25,50
11723,9,228,61,87
11723,10,64,45,30
11723,11,97,37,36
11723,12,9,5,3
11724,0,155,145,119
11724,1,49,32,20
11724,2,106,79,41
11724,3,76,73,60
11724,4,48,26,10
11724,5,105,84,53
11724,6,88,91,90
11724,7,91,50,35
11724,8,166,40,64
11724,9,207,85,92
11724,10,64,44,30
11724,11,93,39,39
11724,12,9,5,3
11725,0,156,145,119
11725,1,49,32,20
11725,2,106,79,40
11725,3,75,73,60
11725,4,47,25,10
11725,5,104,84,53
11725,6,86,91,89
11725,7,86,51,34
11725,8,104,39,44
11725,9,190,98,95
11725,10,63,44,30
11725,11,90,41,43
11725,12,8,5,3
11726,0,157,146,119
11726,1,49,32,21
11726,2,106,80,40
11726,3,75,73,60
11726,4,46,26,10
11726,5,104,85,54
11726,6,84,91,89
11726,7,85,51,35
11726,8,103,36,41
11726,9,184,92,88
11726,10,63,44,30
11726,11,92,40,41
11726,12,8,5,3
11727,0,159,148,121
11727,1,49,33,20
11727,2,107,80,40
11727,3,75,74,61
11727,4,46,26,10
11727,5,104,85,56
11727,6,85,92,90
11727,7,87,51,38
11727,8,106,42,59
11727,9,198,115,123
11727,10,63,44,30
11727,11,100,52,65
11727,12,9,5,3
11728,0,160,149,122
11728,1,51,34,21
11728,2,108,80,39
11728,3,75,74,61
11728,4,47,26,11
11728,5,106,86,57
11728,6,86,92,90
11728,7,87,52,38
11728,8,110,43,47
11728,9,202,120,109
11728,10,63,45,31
11728,11,108,55,51
11728,12,10,9,5
11729,0,161,150,121
11729,1,51,34,23
11729,2,109,82,40
11729,3,76,75,61
11729,4,47,26,11
11729,5,107,86,59
11729,6,86,93,91
11729,7,84,53,46
11729,8,107,43,56
11729,9,199,133,136
11729,10,64,45,31
11729,11,98,42,56
11729,12,7,4,2
11730,0,162,151,123
11730,1,52,34,23
11730,2,110,82,40
11730,3,77,76,62
11730,4,48,27,12
11730,5,107,87,55
11730,6,87,94,92
11730,7,85,53,47
11730,8,107,44,60
11730,9,247,206,199
11730,10,64,46,32
11730,11,103,44,61
11730,12,8,6,3
11731,0,163,152,123
11731,1,52,34,22
11731,2,111,83,42
11731,3,78,77,63
11731,4,48,28,12
11731,5,108,88,60
11731,6,88,94,92
11731,7,96,51,47
11731,8,97,47,53
11731,9,199,128,121
11731,10,65,46,32
11731,11,105,52,59
11731,12,8,5,3
11732,0,164,153,125
11732,1,54,36,23
11732,2,111,84,43
11732,3,78,77,63
11732,4,49,28,12
11732,5,108,89,60
11732,6,88,95,93
11732,7,89,55,49
11732,8,73,46,57
11732,9,173,115,121
11732,10,66,47,33
11732,11,90,59,65
11732,12,8,4,3
11733,0,165,153,125
11733,1,58,40,28
11733,2,111,84,44
11733,3,79,78,64
11733,4,49,29,13
11733,5,109,90,61
11733,6,88,95,93
11733,7,89,56,47
11733,8,71,47,47
11733,9,152,107,99
11733,10,66,47,33
11733,11,103,57,51
11733,12,7,4,3
11734,0,166,154,126
11734,1,54,37,25
11734,2,111,84,44
11734,3,79,78,64
11734,4,50,29,13
11734,5,109,90,61
11734,6,88,95,93
11734,7,86,58,49
11734,8,62,48,72
11734,9,154,125,137
11734,10,66,47,34
11734,11,108,77,99
11734,12,7,4,2
11735,0,167,156,126
11735,1,73,57,42
11735,2,111,84,44
11735,3,80,79,65
11735,4,49,30,13
11735,5,110,91,60
11735,6,89,96,94
11735,7,92,61,37
11735,8,81,56,52
11735,9,156,117,97
11735,10,66,48,32
11735,11,86,59,52
11735,12,7,4,3
11736,0,168,157,127
11736,1,54,36,22
11736,2,111,85,43
11736,3,81,80,66
11736,4,50,31,14
11736,5,111,92,63
11736,6,88,97,94
11736,7,91,61,39
11736,8,68,54,65
11736,9,164,122,119
11736,10,66,48,32
11736,11,77,55,76
11736,12,7,4,2
11737,0,169,158,128
11737,1,55,37,23
11737,2,112,85,45
11737,3,81,80,66
11737,4,50,31,14
11737,5,112,93,61
11737,6,88,98,95
11737,7,93,62,38
11737,8,68,51,51
11737,9,166,118,97
11737,10,66,48,32
11737,11,94,60,59
11737,12,7,4,2
11738,0,170,158,130
11738,1,57,38,25
11738,2,112,86,47
11738,3,82,81,67
11738,4,50,31,14
11738,5,112,93,64
11738,6,89,98,95
11738,7,93,62,40
11738,8,72,51,48
11738,9,182,124,106
11738,10,67,48,33
11738,11,95,56,56
11738,12,7,4,2
11739,0,171,159,132
11739,1,56,38,22
11739,2,112,86,45
11739,3,82,81,68
11739,4,51,32,14
11739,5,112,94,66
11739,6,90,99,96
11739,7,91,63,42
11739,8,68,51,50
11739,9,205,131,118
11739,10,67,49,33
11739,11,98,65,67
11739,12,7,4,2
11740,0,171,160,131
11740,1,57,38,23
11740,2,112,86,44
11740,3,82,81,68
11740,4,53,30,14
11740,5,112,95,67
11740,6,90,99,96
11740,7,90,63,46
11740,8,78,53,50
11740,9,160,110,98
11740,10,67,49,34
11740,11,80,51,52
11740,12,6,4,2
11741,0,172,160,131
11741,1,57,38,24
11741,2,112,86,45
11741,3,83,82,68
11741,4,53,30,14
11741,5,111,96,67
11741,6,91,100,97
11741,7,86,63,51
11741,8,59,48,62
11741,9,148,120,121
11741,10,67,49,34
11741,11,67,54,81
11741,12,6,4,2
11742,0,173,161,131
11742,1,57,38,24
11742,2,112,86,45
11742,3,83,82,68
11742,4,53,31,14
11742,5,112,95,66
11742,6,91,99,96
11742,7,86,63,50
11742,8,64,48,47
11742,9,187,122,114
11742,10,66,49,34
11742,11,93,58,57
11742,12,6,4,2
11743,0,174,162,134
11743,1,58,39,23
11743,2,113,86,45
11743,3,83,82,68
11743,4,51,32,14
11743,5,113,96,68
11743,6,91,100,97
11743,7,87,65,50
11743,8,61,51,63
11743,9,147,123,121
11743,10,67,49,34
11743,11,76,62,80
11743,12,6,4,2
11744,0,175,163,134
11744,1,58,39,24
11744,2,113,86,45
11744,3,83,82,69
11744,4,51,32,14
11744,5,114,96,67
11744,6,91,100,97
11744,7,88,65,51
11744,8,66,51,51
11744,9,183,134,120
11744,10,67,49,35
11744,11,131,78,77
11744,12,6,3,2
11745,0,176,164,135
11745,1,58,39,25
11745,2,112,86,47
11745,3,84,83,69
11745,4,51,32,14
11745,5,114,96,70
11745,6,92,100,97
11745,7,89,65,51
11745,8,66,46,42
11745,9,177,114,99
11745,10,68,49,36
11745,11,86,52,43
11745,12,6,3,2
11746,0,176,165,137
11746,1,58,39,25
11746,2,112,87,47
11746,3,84,83,70
11746,4,51,32,14
11746,5,114,96,69
11746,6,92,100,97
11746,7,89,65,48
11746,8,63,46,41
11746,9,186,114,103
11746,10,67,49,36
11746,11,78,54,54
11746,12,6,3,2
11747,0,178,167,138
11747,1,59,40,27
11747,2,113,87,45
11747,3,85,84,70
11747,4,51,33,15
11747,5,115,97,69
11747,6,93,101,98
11747,7,92,65,41
11747,8,64,44,39
11747,9,196,115,95
11747,10,68,49,34
11747,11,84,52,48
11747,12,6,3,2
11748,0,179,168,139
11748,1,57,38,23
11748,2,113,87,46
11748,3,85,84,70
11748,4,52,33,15
11748,5,115,97,68
11748,6,94,101,98
11748,7,92,65,41
11748,8,69,43,39
11748,9,214,125,106
11748,10,68,49,33
11748,11,94,58,58
11748,12,6,3,2
11749,0,180,168,141
11749,1,57,38,23
11749,2,113,87,44
11749,3,85,84,70
11749,4,52,33,15
11749,5,115,97,66
11749,6,94,101,98
11749,7,92,65,41
11749,8,65,44,38
11749,9,168,118,89
11749,10,68,50,34
11749,11,94,57,49
11749,12,6,3,2
11750,0,181,169,141
11750,1,64,45,30
11750,2,113,87,46
11750,3,85,85,70
11750,4,52,33,14
11750,5,115,98,67
11750,6,94,101,97
11750,7,91,64,41
11750,8,65,44,38
11750,9,184,131,98
11750,10,68,49,33
11750,11,72,52,49
11750,12,6,3,2
11751,0,182,170,143
11751,1,57,38,23
11751,2,116,91,51
11751,3,85,85,70
11751,4,52,33,14
11751,5,114,98,68
11751,6,93,101,97
11751,7,88,63,46
11751,8,60,43,52
11751,9,153,126,129
11751,10,68,49,33
11751,11,71,52,63
11751,12,7,3,2
11752,0,182,171,143
11752,1,61,42,28
11752,2,121,100,58
11752,3,86,85,71
11752,4,52,33,14
11752,5,114,98,68
11752,6,93,101,97
11752,7,87,64,47
11752,8,58,44,47
11752,9,174,152,143
11752,10,68,49,33
11752,11,74,59,58
11752,12,6,3,2
11753,0,183,172,139
11753,1,66,47,35
11753,2,123,102,64
11753,3,86,85,70
11753,4,53,34,15
11753,5,116,99,69
11753,6,93,102,97
11753,7,88,65,53
11753,8,57,44,46
11753,9,176,160,163
11753,10,68,49,34
11753,11,75,59,60
11753,12,7,3,2
11754,0,183,171,145
11754,1,65,46,32
11754,2,120,98,57
11754,3,86,85,70
11754,4,53,33,15
11754,5,117,98,70
11754,6,93,101,97
11754,7,87,65,54
11754,8,55,42,51
11754,9,167,152,157
11754,10,68,49,34
11754,11,72,55,64
11754,12,6,3,2
11755,0,184,173,143
11755,1,61,41,26
11755,2,111,86,44
11755,3,86,85,71
11755,4,53,33,14
11755,5,117,98,69
11755,6,94,102,98
11755,7,87,65,54
11755,8,54,42,42
11755,9,161,143,146
11755,10,67,49,35
11755,11,70,54,59
11755,12,6,3,1
11756,0,184,173,145
11756,1,61,41,27
11756,2,111,86,43
11756,3,87,86,71
11756,4,53,33,14
11756,5,116,98,68
11756,6,94,102,98
11756,7,87,65,55
11756,8,53,40,51
11756,9,161,142,153
11756,10,67,49,34
11756,11,69,52,66
11756,12,5,3,1
11757,0,185,173,145
11757,1,59,40,26
11757,2,110,85,42
11757,3,87,86,72
11757,4,53,33,14
11757,5,115,98,67
11757,6,95,102,99
11757,7,87,65,55
11757,8,52,41,47
11757,9,167,151,153
11757,10,67,49,34
11757,11,69,52,66
11757,12,5,2,1
11758,0,186,174,146
11758,1,59,39,25
11758,2,110,85,42
11758,3,87,87,72
11758,4,53,33,14
11758,5,116,98,68
11758,6,95,103,99
11758,7,87,65,52
11758,8,48,42,61
11758,9,169,157,165
11758,10,68,49,33
11758,11,62,53,85
11758,12,5,2,1
11759,0,187,175,146
11759,1,60,40,26
11759,2,109,84,42
11759,3,88,87,73
11759,4,53,33,14
11759,5,115,98,69
11759,6,95,103,100
11759,7,88,65,48
11759,8,52,42,44
11759,9,161,147,134
11759,10,67,49,33
11759,11,69,54,62
11759,12,5,2,1
11760,0,186,175,146
11760,1,60,40,25
11760,2,110,84,42
11760,3,88,87,73
11760,4,52,33,14
11760,5,115,98,70
11760,6,95,103,100
11760,7,88,65,46
11760,8,49,44,57
11760,9,157,139,138
11760,10,67,49,33
11760,11,63,55,79
11760,12,5,2,1
11761,0,187,175,147
11761,1,60,40,25
11761,2,109,84,43
11761,3,88,87,73
11761,4,52,33,14
11761,5,115,98,70
11761,6,95,103,100
11761,7,88,65,46
11761,8,54,43,43
11761,9,155,134,127
11761,10,67,49,33
11761,11,68,55,59
11761,12,5,2,1
11762,0,187,176,147
11762,1,60,40,25
11762,2,110,84,42
11762,3,88,87,73
11762,4,53,33,14
11762,5,116,98,71
11762,6,96,103,100
11762,7,88,65,45
11762,8,54,43,42
11762,9,155,135,124
11762,10,67,49,33
11762,11,69,55,59
11762,12,5,2,1
11763,0,189,177,146
11763,1,60,40,25
11763,2,109,83,43
11763,3,89,88,74
11763,4,53,33,14
11763,5,115,98,72
11763,6,97,104,101
11763,7,89,66,46
11763,8,54,44,42
11763,9,168,148,138
11763,10,66,48,33
11763,11,71,57,60
11763,12,5,2,1
11764,0,191,179,146
11764,1,82,51,29
11764,2,139,103,60
11764,3,96,95,80
11764,4,116,70,42
11764,5,151,121,96
11764,6,180,165,157
11764,7,183,144,121
11764,8,243,231,229
11764,9,252,252,252
11764,10,114,80,64
11764,11,212,174,173
11764,12,43,32,24
11765,0,190,178,149
11765,1,62,42,27
11765,2,109,83,43
11765,3,92,91,76
11765,4,55,34,17
11765,5,114,98,70
11765,6,98,105,101
11765,7,93,67,53
11765,8,96,54,68
11765,9,205,157,166
11765,10,68,49,33
11765,11,93,56,81
11765,12,6,2,1
11766,0,190,178,149
11766,1,61,42,26
11766,2,110,84,42
11766,3,91,90,75
11766,4,56,34,17
11766,5,115,97,69
11766,6,99,105,101
11766,7,103,63,51
11766,8,141,58,63
11766,9,226,163,162
11766,10,68,49,34
11766,11,113,56,60
11766,12,5,2,1
11767,0,185,174,142
11767,1,60,40,25
11767,2,106,81,42
11767,3,88,87,72
11767,4,55,34,17
11767,5,114,95,66
11767,6,100,105,101
11767,7,108,62,50
11767,8,155,102,92
11767,9,233,178,183
11767,10,66,48,34
11767,11,109,63,84
11767,12,5,2,1
11768,0,184,171,142
11768,1,60,39,25
11768,2,104,80,40
11768,3,87,86,71
11768,4,55,33,16
11768,5,112,93,64
11768,6,100,104,100
11768,7,106,63,47
11768,8,154,114,80
11768,9,239,194,179
11768,10,65,47,33
11768,11,117,67,62
11768,12,5,2,1
11769,0,183,171,142
11769,1,59,39,24
11769,2,104,79,39
11769,3,86,85,70
11769,4,54,33,15
11769,5,111,92,62
11769,6,99,104,100
11769,7,106,63,46
11769,8,158,127,86
11769,9,245,205,187
11769,10,64,47,33
11769,11,120,70,65
11769,12,5,2,1
11770,0,182,170,140
11770,1,59,38,24
11770,2,103,79,39
11770,3,86,85,70
11770,4,54,32,15
11770,5,110,92,62
11770,6,99,104,100
11770,7,105,63,41
11770,8,160,135,86
11770,9,244,210,175
11770,10,64,46,32
11770,11,115,75,53
11770,12,5,2,1
11771,0,181,169,139
11771,1,58,37,23
11771,2,101,77,38
11771,3,84,83,69
11771,4,53,31,14
11771,5,108,91,62
11771,6,98,104,99
11771,7,99,64,40
11771,8,161,141,110
11771,9,245,183,176
11771,10,62,45,31
11771,11,113,71,54
11771,12,5,2,1
11772,0,180,168,141
11772,1,57,37,22
11772,2,101,76,38
11772,3,84,83,68
11772,4,52,31,14
11772,5,108,91,60
11772,6,98,103,99
11772,7,99,64,39
11772,8,165,143,115
11772,9,244,177,173
11772,10,62,45,31
11772,11,116,73,52
11772,12,4,2,1
11773,0,180,168,138
11773,1,57,36,21
11773,2,100,76,36
11773,3,83,82,67
11773,4,52,31,13
11773,5,108,90,61
11773,6,98,103,98
11773,7,98,63,39
11773,8,169,138,116
11773,9,244,170,176
11773,10,62,45,31
11773,11,122,71,61
11773,12,4,2,1
11774,0,180,167,139
11774,1,57,36,21
11774,2,100,75,36
11774,3,82,82,67
11774,4,52,30,13
11774,5,108,90,62
11774,6,97,103,97
11774,7,97,63,38
11774,8,162,125,103
11774,9,243,181,158
11774,10,62,45,31
11774,11,128,69,67
11774,12,4,2,0
11775,0,180,167,139
11775,1,56,36,21
11775,2,100,75,38
11775,3,82,81,66
11775,4,51,30,12
11775,5,109,89,61
11775,6,96,102,97
11775,7,94,61,52
11775,8,160,108,107
11775,9,243,181,167
11775,10,62,45,31
11775,11,124,63,78
11775,12,4,1,0
11776,0,180,168,139
11776,1,56,36,21
11776,2,99,75,38
11776,3,81,81,66
11776,4,51,30,12
11776,5,109,89,61
11776,6,95,101,97
11776,7,95,61,48
11776,8,153,101,94
11776,9,232,165,142
11776,10,61,44,31
11776,11,112,59,64
11776,12,4,1,0
11777,0,180,167,139
11777,1,56,36,21
11777,2,99,75,38
11777,3,81,81,66
11777,4,51,30,12
11777,5,109,89,60
11777,6,95,101,96
11777,7,94,61,47
11777,8,142,86,80
11777,9,226,152,136
11777,10,61,45,31
11777,11,112,56,52
11777,12,4,1,0
11778,0,180,168,139
11778,1,56,35,21
11778,2,99,75,37
11778,3,81,81,65
11778,4,51,30,12
11778,5,108,89,63
11778,6,94,100,96
11778,7,90,61,53
11778,8,137,82,87
11778,9,220,148,148
11778,10,61,44,31
11778,11,98,47,60
11778,12,4,1,0
11779,0,181,168,140
11779,1,56,36,21
11779,2,99,75,38
11779,3,81,80,65
11779,4,51,29,12
11779,5,109,89,63
11779,6,93,100,96
11779,7,88,61,49
11779,8,118,67,66
11779,9,211,137,127
11779,10,61,44,31
11779,11,92,45,49
11779,12,4,1,0
11780,0,181,168,140
11780,1,57,36,22
11780,2,99,75,35
11780,3,81,81,66
11780,4,52,30,12
11780,5,109,90,63
11780,6,94,100,96
11780,7,89,61,50
11780,8,135,79,85
11780,9,222,159,154
11780,10,61,44,31
11780,11,98,47,56
11780,12,4,1,0
11781,0,180,169,141
11781,1,57,36,22
11781,2,101,76,38
11781,3,81,81,66
11781,4,52,30,13
11781,5,110,90,63
11781,6,94,100,97
11781,7,90,62,42
11781,8,105,61,67
11781,9,215,136,124
11781,10,61,44,31
11781,11,96,48,57
11781,12,4,1,0
11782,0,180,169,142
11782,1,57,37,22
11782,2,101,77,38
11782,3,82,81,67
11782,4,52,30,13
11782,5,109,91,64
11782,6,95,101,97
11782,7,90,62,42
11782,8,94,56,69
11782,9,194,139,135
11782,10,61,44,31
11782,11,83,50,75
11782,12,4,1,0
11783,0,181,169,141
11783,1,58,37,23
11783,2,100,76,40
11783,3,83,82,68
11783,4,53,31,14
11783,5,108,92,66
11783,6,94,101,98
11783,7,88,62,44
11783,8,85,50,59
11783,9,189,129,121
11783,10,62,45,31
11783,11,84,49,61
11783,12,3,1,0
11784,0,181,169,140
11784,1,58,38,23
11784,2,99,77,41
11784,3,83,82,68
11784,4,52,31,13
11784,5,108,92,64
11784,6,93,101,98
11784,7,88,62,43
11784,8,75,50,65
11784,9,186,123,118
11784,10,61,45,31
11784,11,79,49,74
11784,12,3,1,0
11785,0,181,169,141
11785,1,58,38,23
11785,2,99,77,40
11785,3,84,83,69
11785,4,53,31,13
11785,5,109,92,65
11785,6,94,102,99
11785,7,88,62,42
11785,8,72,46,47
11785,9,170,112,95
11785,10,61,45,31
11785,11,82,49,52
11785,12,3,1,0
11786,0,181,169,140
11786,1,58,39,24
11786,2,100,77,39
11786,3,85,84,70
11786,4,52,31,13
11786,5,110,92,63
11786,6,94,103,100
11786,7,88,62,42
11786,8,68,45,47
11786,9,164,112,101
11786,10,62,45,32
11786,11,80,49,54
11786,12,3,1,0
11787,0,181,169,141
11787,1,59,39,24
11787,2,100,77,41
11787,3,85,84,71
11787,4,53,32,14
11787,5,112,93,66
11787,6,94,103,101
11787,7,87,64,50
11787,8,64,46,48
11787,9,159,114,109
11787,10,62,45,33
11787,11,79,51,56
11787,12,3,1,0
11788,0,181,169,141
11788,1,59,40,25
11788,2,101,77,40
11788,3,86,85,71
11788,4,54,32,14
11788,5,112,94,65
11788,6,95,104,101
11788,7,88,64,51
11788,8,61,44,46
11788,9,151,115,115
11788,10,62,45,32
11788,11,76,51,61
11788,12,3,1,0
11789,0,180,169,141
11789,1,60,40,25
11789,2,101,77,43
11789,3,86,85,72
11789,4,54,33,15
11789,5,112,95,64
11789,6,95,104,101
11789,7,88,64,51
11789,8,56,45,59
11789,9,152,121,121
11789,10,62,45,33
11789,11,79,62,81
11789,12,3,1,0
11790,0,180,169,141
11790,1,60,40,26
11790,2,103,80,43
11790,3,86,86,72
11790,4,55,33,15
11790,5,113,95,66
11790,6,96,105,102
11790,7,89,65,52
11790,8,59,45,47
11790,9,147,129,114
11790,10,62,46,33
11790,11,85,63,65
11790,12,3,1,0
11791,0,181,169,140
11791,1,61,41,29
11791,2,104,79,43
11791,3,88,87,73
11791,4,55,33,15
11791,5,114,96,68
11791,6,97,106,103
11791,7,89,65,52
11791,8,54,43,59
11791,9,140,117,122
11791,10,63,46,34
11791,11,69,55,83
11791,12,3,1,0
11792,0,181,169,138
11792,1,64,44,30
11792,2,103,79,41
11792,3,88,87,74
11792,4,55,33,15
11792,5,114,96,67
11792,6,98,107,104
11792,7,89,66,51
11792,8,58,43,45
11792,9,145,117,108
11792,10,63,46,34
11792,11,76,56,59
11792,12,4,1,0
11793,0,181,169,139
11793,1,63,43,31
11793,2,104,78,43
11793,3,89,88,74
11793,4,55,34,15
11793,5,115,97,68
11793,6,98,107,105
11793,7,90,66,49
11793,8,56,43,44
11793,9,146,117,105
11793,10,63,46,33
11793,11,77,58,60
11793,12,4,1,0
11794,0,180,169,137
11794,1,62,42,28
11794,2,105,81,45
11794,3,90,89,75
11794,4,56,34,16
11794,5,115,97,67
11794,6,100,109,106
11794,7,91,67,46
11794,8,56,42,41
11794,9,148,119,94
11794,10,63,46,33
11794,11,77,59,59
11794,12,4,1,0
11795,0,180,167,135
11795,1,62,42,29
11795,2,104,80,42
11795,3,90,89,75
11795,4,56,34,16
11795,5,115,97,66
11795,6,100,109,106
11795,7,91,67,44
11795,8,54,40,39
11795,9,145,113,91
11795,10,63,46,33
11795,11,74,54,55
11795,12,4,1,0
11796,0,180,167,134
11796,1,62,42,28
11796,2,103,79,44
11796,3,90,89,75
11796,4,56,34,16
11796,5,115,97,67
11796,6,101,109,107
11796,7,91,66,44
11796,8,53,39,38
11796,9,143,111,93
11796,10,63,45,33
11796,11,73,52,53
11796,12,3,1,0
11797,0,179,166,138
11797,1,62,42,26
11797,2,103,79,43
11797,3,90,89,75
11797,4,56,34,16
11797,5,115,97,68
11797,6,101,110,107
11797,7,92,66,44
11797,8,52,38,36
11797,9,143,110,87
11797,10,62,45,32
11797,11,71,51,50
11797,12,3,1,0
11798,0,177,165,136
11798,1,63,42,29
11798,2,103,79,41
11798,3,90,90,75
11798,4,56,35,15
11798,5,115,97,68
11798,6,102,111,109
11798,7,92,66,43
11798,8,51,38,36
11798,9,142,116,97
11798,10,62,45,32
11798,11,70,50,49
11798,12,4,1,0
11799,0,177,165,131
11799,1,62,42,28
11799,2,106,84,47
11799,3,90,89,75
11799,4,56,35,15
11799,5,115,97,67
11799,6,103,113,110
11799,7,88,66,57
11799,8,48,36,51
11799,9,134,110,122
11799,10,62,45,33
11799,11,67,48,66
11799,12,4,1,0
11800,0,176,164,131
11800,1,62,42,26
11800,2,104,81,44
11800,3,91,90,76
11800,4,56,35,15
11800,5,115,97,67
11800,6,104,114,111
11800,7,88,66,57
11800,8,48,37,42
11800,9,131,123,113
11800,10,62,45,32
11800,11,67,49,57
11800,12,4,2,0
11801,0,176,163,131
11801,1,64,44,29
11801,2,101,78,41
11801,3,91,90,76
11801,4,56,35,15
11801,5,115,97,67
11801,6,105,115,112
11801,7,88,66,56
11801,8,49,37,36
11801,9,139,113,105
11801,10,61,45,32
11801,11,67,49,55
11801,12,4,2,0
11802,0,175,163,130
11802,1,64,44,29
11802,2,102,78,39
11802,3,91,90,76
11802,4,57,35,15
11802,5,115,97,66
11802,6,105,115,113
11802,7,88,66,58
11802,8,48,35,49
11802,9,135,112,119
11802,10,61,45,32
11802,11,67,48,60
11802,12,4,1,0
11803,0,174,162,131
11803,1,62,42,29
11803,2,101,77,40
11803,3,91,90,76
11803,4,57,35,16
11803,5,116,97,66
11803,6,107,117,114
11803,7,88,66,54
11803,8,51,38,37
11803,9,140,111,99
11803,10,61,45,32
11803,11,68,49,47
11803,12,4,1,0
11804,0,174,161,129
11804,1,64,44,30
11804,2,102,78,41
11804,3,91,90,76
11804,4,57,35,15
11804,5,116,97,67
11804,6,108,118,115
11804,7,89,66,54
11804,8,53,38,52
11804,9,134,114,121
11804,10,61,44,32
11804,11,65,47,65
11804,12,4,2,0
11805,0,174,161,130
